year,month,day,team,opponent,location,teamscore,oppscore
2020,11,29,South Fla.,Virginia Tech,N,58,76
2020,12,12,South Fla.,Wofford,N,58,56
2021,2,20,Southeast Mo. St.,Eastern Ky.,H,94,72
2021,2,16,Southeast Mo. St.,Austin Peay,H,86,81
2021,1,2,Southeast Mo. St.,Tennessee St.,H,83,79
2020,12,7,Southeast Mo. St.,Lipscomb,H,82,77
2020,12,2,Southeast Mo. St.,Southern Ill.,H,79,87
2021,1,30,Southeast Mo. St.,Eastern Ill.,H,75,44
2021,2,4,Southeast Mo. St.,Tennessee Tech,H,68,64
2020,12,18,Southeast Mo. St.,UT Martin,H,67,69
2021,2,22,Southeast Mo. St.,Eastern Ky.,H,65,87
2021,1,28,Southeast Mo. St.,SIUE,H,64,62
2021,2,1,Southeast Mo. St.,Murray St.,H,60,77
2021,2,6,Southeast Mo. St.,Jacksonville St.,H,54,66
2021,1,16,Southeast Mo. St.,Morehead St.,H,50,64
2021,3,3,Southeast Mo. St.,Morehead St.,N,54,61
2021,2,24,Southeastern La.,McNeese,H,91,95
2021,2,13,Southeastern La.,Nicholls St.,H,84,86
2021,1,30,Southeastern La.,New Orleans,H,79,73
2021,1,13,Southeastern La.,A&M-Corpus Christi,H,76,63
2021,1,27,Southeastern La.,Central Ark.,H,69,57
2021,1,23,Southeastern La.,Northwestern St.,H,68,73
2021,3,9,Southeastern La.,McNeese,N,71,68
2021,3,10,Southeastern La.,New Orleans,N,63,80
2020,11,25,Southern California,California Baptist,H,95,87
2021,1,14,Southern California,Washington,H,95,68
2020,12,8,Southern California,UC Irvine,H,91,56
2021,2,17,Southern California,Arizona St.,H,89,71
2020,12,29,Southern California,Santa Clara,H,86,63
2021,1,16,Southern California,Washington St.,H,85,77
2021,3,3,Southern California,Stanford,H,79,42
2020,11,28,Southern California,Montana,H,76,62
2021,1,28,Southern California,Oregon St.,H,75,62
2021,2,20,Southern California,Arizona,H,72,81
2021,2,22,Southern California,Oregon,H,72,58
2021,1,12,Southern California,UC Riverside,H,67,62
2021,2,6,Southern California,UCLA,H,66,48
2021,1,2,Southern California,Utah,H,64,46
2020,12,31,Southern California,Colorado,H,62,72
2021,3,11,Southern California,Utah,N,91,85
2021,3,22,Southern California,Kansas,N,85,51
2021,3,28,Southern California,Oregon,N,82,68
2020,12,1,Southern California,BYU,N,79,53
2021,3,20,Southern California,Drake,N,72,56
2021,3,12,Southern California,Colorado,N,70,72
2021,3,30,Southern California,Gonzaga,N,66,85
2020,12,3,Southern California,UConn,N,58,61
2020,12,17,Southern Ill.,North Dakota,H,85,64
2020,12,28,Southern Ill.,Evansville,H,72,84
2021,1,31,Southern Ill.,UNI,H,71,68
2020,12,11,Southern Ill.,Murray St.,H,70,66
2021,2,22,Southern Ill.,Valparaiso,H,67,64
2021,2,21,Southern Ill.,Valparaiso,H,65,66
2020,12,27,Southern Ill.,Evansville,H,63,57
2020,12,18,Southern Ill.,North Dakota,H,62,50
2021,1,30,Southern Ill.,UNI,H,62,74
2021,2,14,Southern Ill.,Illinois St.,H,59,49
2021,2,13,Southern Ill.,Illinois St.,H,55,80
2021,2,17,Southern Ill.,Missouri St.,H,53,68
2021,3,4,Southern Ill.,Bradley,N,73,63
2021,3,5,Southern Ill.,Loyola Chicago,N,49,73
2021,1,15,Southern Miss.,Middle Tenn.,H,84,54
2020,12,12,Southern Miss.,South Alabama,H,75,76
2021,1,1,Southern Miss.,UTEP,H,74,66
2021,2,27,Southern Miss.,Fla. Atlantic,H,66,73
2021,1,16,Southern Miss.,Middle Tenn.,H,64,59
2021,1,28,Southern Miss.,Louisiana Tech,H,63,76
2021,1,2,Southern Miss.,UTEP,H,62,77
2020,12,19,Southern Miss.,ULM,H,60,47
2021,2,26,Southern Miss.,Fla. Atlantic,H,60,69
2021,2,13,Southern Miss.,North Texas,H,56,68
2021,2,12,Southern Miss.,North Texas,H,49,65
2021,3,9,Southern Miss.,Rice,N,52,61
2021,1,18,Southern U.,Mississippi Val.,H,102,61
2021,2,27,Southern U.,Alcorn,H,89,75
2021,1,16,Southern U.,Ark.-Pine Bluff,H,88,53
2021,2,22,Southern U.,Alabama St.,H,75,66
2021,2,24,Southern U.,Alabama A&M,H,73,57
2021,2,6,Southern U.,Grambling,H,69,72
2021,2,8,Southern U.,Jackson St.,H,53,57
2020,11,26,Southern U.,N.C. Central,N,78,85
2021,3,11,Southern U.,Grambling,N,67,72
2021,2,18,Southern Utah,Sacramento St.,H,88,69
2020,12,17,Southern Utah,Dixie St.,H,85,78
2021,1,7,Southern Utah,Idaho,H,85,80
2021,2,24,Southern Utah,Northern Ariz.,H,85,80
2021,1,9,Southern Utah,Idaho,H,83,67
2021,1,23,Southern Utah,Weber St.,H,77,72
2021,2,20,Southern Utah,Sacramento St.,H,77,57
2020,12,5,Southern Utah,Montana,H,75,74
2020,12,3,Southern Utah,Montana,H,64,63
2021,3,11,Southern Utah,Northern Colo.,N,91,83
2021,3,12,Southern Utah,Montana St.,N,77,80
2021,2,26,St. Bonaventure,George Washington,H,88,41
2021,2,9,St. Bonaventure,La Salle,H,86,73
2021,1,30,St. Bonaventure,George Mason,H,84,67
2021,1,6,St. Bonaventure,Saint Joseph's,H,83,57
2020,12,19,St. Bonaventure,Hofstra,H,77,69
2021,1,20,St. Bonaventure,VCU,H,70,54
2021,2,21,St. Bonaventure,Davidson,H,69,58
2021,1,15,St. Bonaventure,Duquesne,H,62,48
2021,3,1,St. Bonaventure,Dayton,H,52,55
2020,12,15,St. Bonaventure,Akron,N,81,74
2021,3,5,St. Bonaventure,Duquesne,N,75,59
2021,3,14,St. Bonaventure,VCU,N,74,65
2021,3,6,St. Bonaventure,Saint Louis,N,71,53
2021,3,20,St. Bonaventure,LSU,N,61,76
2020,12,9,St. Francis Brooklyn,Bryant,H,93,91
2021,1,30,St. Francis Brooklyn,LIU,H,88,102
2021,2,20,St. Francis Brooklyn,Sacred Heart,H,88,76
2020,12,8,St. Francis Brooklyn,Bryant,H,82,101
2021,2,21,St. Francis Brooklyn,Sacred Heart,H,82,88
2021,2,5,St. Francis Brooklyn,Wagner,H,81,84
2021,1,7,St. Francis Brooklyn,Mount St. Mary's,H,70,55
2021,1,8,St. Francis Brooklyn,Mount St. Mary's,H,67,55
2021,2,4,St. Francis Brooklyn,Wagner,H,67,74
2020,12,23,St. Francis Brooklyn,Saint Peter's,H,64,70
2021,1,23,St. John's (NY),Utah Valley,H,96,78
2020,12,20,St. John's (NY),Georgetown,H,94,83
2021,2,16,St. John's (NY),Xavier,H,93,84
2020,12,6,St. John's (NY),Stony Brook,H,89,66
2021,2,20,St. John's (NY),DePaul,H,83,88
2020,11,26,St. John's (NY),La Salle,H,82,65
2020,12,8,St. John's (NY),Rider,H,82,79
2021,3,3,St. John's (NY),Providence,H,81,67
2021,3,6,St. John's (NY),Seton Hall,H,81,71
2020,11,25,St. John's (NY),Saint Peter's,H,76,75
2020,12,17,St. John's (NY),Creighton,H,76,94
2021,1,16,St. John's (NY),Marquette,H,71,73
2021,2,3,St. John's (NY),Villanova,H,70,59
2021,1,12,St. John's (NY),Butler,H,69,57
2020,11,30,St. John's (NY),Boston College,N,97,93
2021,3,11,St. John's (NY),Seton Hall,N,69,77
2020,12,2,St. John's (NY),BYU,N,68,74
2021,2,7,Stanford,California,H,76,70
2021,2,13,Stanford,Utah,H,73,66
2021,2,25,Stanford,Oregon,H,68,71
2021,2,2,Stanford,Southern California,H,66,72
2021,2,27,Stanford,Oregon St.,H,62,73
2021,2,11,Stanford,Colorado,H,51,69
2021,1,7,Stanford,Washington,N,91,75
2020,11,30,Stanford,Alabama,N,82,64
2020,12,19,Stanford,Arizona,N,78,75
2021,1,9,Stanford,Washington St.,N,75,60
2021,1,23,Stanford,UCLA,N,73,72
2020,12,1,Stanford,North Carolina,N,63,67
2020,12,2,Stanford,Indiana,N,63,79
2020,12,21,Stanford,CSU Bakersfield,N,63,50
2021,3,10,Stanford,California,N,58,76
2021,2,19,Stetson,Jacksonville,H,91,75
2021,2,27,Stetson,North Florida,H,85,68
2021,2,20,Stetson,Jacksonville,H,82,86
2020,12,15,Stetson,Fla. Atlantic,H,78,69
2021,2,26,Stetson,North Florida,H,74,79
2021,2,5,Stetson,Lipscomb,H,73,68
2021,1,15,Stetson,Liberty,H,65,59
2021,2,6,Stetson,Lipscomb,H,61,69
2021,1,16,Stetson,Liberty,H,58,68
2021,3,4,Stetson,Bellarmine,N,73,70
2021,3,23,Stetson,Coastal Carolina,N,72,77
2021,3,5,Stetson,Liberty,N,64,77
2021,3,22,Stetson,Bowling Green,N,53,52
2020,12,27,Stony Brook,UMass Lowell,H,73,58
2020,12,4,Stony Brook,Fairfield,H,72,69
2020,12,28,Stony Brook,UMass Lowell,H,71,64
2021,2,7,Stony Brook,UMBC,H,65,71
2021,1,16,Stony Brook,New Hampshire,H,64,81
2021,1,17,Stony Brook,New Hampshire,H,64,67
2021,1,31,Stony Brook,Hartford,H,63,49
2021,1,30,Stony Brook,Hartford,H,57,59
2021,2,8,Stony Brook,UMBC,H,48,60
2021,2,27,Stony Brook,UMass Lowell,N,62,64
2020,12,19,Syracuse,Buffalo,H,107,96
2020,12,5,Syracuse,Rider,H,87,52
2020,11,27,Syracuse,Bryant,H,85,84
2021,1,19,Syracuse,Miami (FL),H,83,57
2021,1,23,Syracuse,Virginia Tech,H,78,60
2021,1,31,Syracuse,NC State,H,76,73
2020,12,3,Syracuse,Niagara,H,75,45
2021,2,13,Syracuse,Boston College,H,75,67
2021,2,20,Syracuse,Notre Dame,H,75,67
2021,1,9,Syracuse,Georgetown,H,74,69
2021,3,1,Syracuse,North Carolina,H,72,70
2021,3,3,Syracuse,Clemson,H,64,54
2020,12,16,Syracuse,Northeastern,H,62,56
2021,1,6,Syracuse,Pittsburgh,H,60,63
2021,3,10,Syracuse,NC State,N,89,68
2021,3,19,Syracuse,San Diego St.,N,78,62
2021,3,21,Syracuse,West Virginia,N,75,72
2021,3,11,Syracuse,Virginia,N,69,72
2021,3,27,Syracuse,Houston,N,46,62
2021,1,8,Tarleton St.,Grand Canyon,H,72,75
2021,2,27,Tarleton St.,New Mexico St.,H,64,55
2021,2,26,Tarleton St.,New Mexico St.,H,51,78
2021,1,9,Tarleton St.,Grand Canyon,H,48,59
2020,12,22,TCU,North Dakota St.,H,89,82
2021,2,3,TCU,Oklahoma St.,H,81,78
2021,2,9,TCU,Iowa St.,H,79,76
2020,12,6,TCU,Oklahoma,H,78,82
2020,12,3,TCU,Northwestern St.,H,74,68
2020,12,9,TCU,Providence,H,70,79
2020,11,25,TCU,Houston Baptist,H,69,45
2020,12,30,TCU,Prairie View,H,66,61
2021,2,23,TCU,West Virginia,H,66,74
2021,1,5,TCU,Kansas,H,64,93
2021,3,7,TCU,Texas,H,64,76
2021,2,20,TCU,Kansas St.,H,54,62
2021,1,9,TCU,Baylor,H,49,67
2020,12,12,TCU,Texas A&M,N,73,55
2020,11,28,TCU,Tulsa,N,70,65
2020,11,29,TCU,Liberty,N,56,52
2021,3,10,TCU,Kansas St.,N,50,71
2021,1,26,Temple,Tulsa,H,76,67
2021,2,21,Temple,South Fla.,H,76,83
2020,12,19,Temple,NJIT,H,72,60
2020,12,30,Temple,SMU,H,71,79
2021,1,31,Temple,Tulane,H,64,81
2021,1,14,Temple,UCF,H,62,55
2021,2,4,Temple,Cincinnati,H,60,63
2021,1,23,Temple,Houston,H,51,68
2021,3,11,Temple,South Fla.,N,71,73
2020,12,18,Tennessee,Tennessee Tech,H,103,49
2020,12,21,Tennessee,Saint Joseph's,H,102,66
2021,2,17,Tennessee,South Carolina,H,93,73
2021,2,10,Tennessee,Georgia,H,89,81
2021,1,16,Tennessee,Vanderbilt,H,81,61
2020,12,23,Tennessee,USC Upstate,H,80,60
2021,1,30,Tennessee,Kansas,H,80,61
2020,12,15,Tennessee,Appalachian St.,H,79,38
2021,1,6,Tennessee,Arkansas,H,79,74
2020,12,12,Tennessee,Cincinnati,H,65,56
2021,3,7,Tennessee,Florida,H,65,54
2021,1,23,Tennessee,Missouri,H,64,73
2021,1,2,Tennessee,Alabama,H,63,71
2020,12,8,Tennessee,Colorado,H,56,47
2021,1,26,Tennessee,Mississippi St.,H,56,53
2021,2,20,Tennessee,Kentucky,H,55,70
2021,3,12,Tennessee,Florida,N,78,66
2021,3,13,Tennessee,Alabama,N,68,73
2021,3,19,Tennessee,Oregon St.,N,56,70
2021,2,18,Tennessee St.,Tennessee Tech,H,91,86
2021,2,20,Tennessee St.,Jacksonville St.,H,76,77
2021,1,7,Tennessee St.,UT Martin,H,74,62
2021,2,13,Tennessee St.,Eastern Ky.,H,73,93
2021,2,11,Tennessee St.,Morehead St.,H,66,79
2021,1,21,Tennessee St.,SIUE,H,65,67
2021,1,23,Tennessee St.,Eastern Ill.,H,65,54
2020,12,18,Tennessee St.,Belmont,H,63,88
2020,12,22,Tennessee St.,Chattanooga,H,63,66
2020,12,30,Tennessee St.,Austin Peay,H,59,68
2021,1,19,Tennessee St.,Southeast Mo. St.,H,59,63
2021,2,25,Tennessee Tech,Austin Peay,H,81,76
2021,2,13,Tennessee Tech,Eastern Ill.,H,80,67
2021,1,16,Tennessee Tech,Tennessee St.,H,74,71
2020,12,30,Tennessee Tech,Southeast Mo. St.,H,72,63
2021,2,15,Tennessee Tech,Eastern Ky.,H,72,83
2021,2,27,Tennessee Tech,Murray St.,H,71,61
2020,12,13,Tennessee Tech,Jacksonville St.,H,67,73
2021,1,14,Tennessee Tech,Belmont,H,67,88
2021,2,11,Tennessee Tech,SIUE,H,63,81
2021,1,30,Tennessee Tech,Morehead St.,H,55,74
2020,11,30,Tennessee Tech,Chattanooga,H,54,62
2020,11,25,Texas,UTRGV,H,91,55
2021,1,16,Texas,Kansas St.,H,82,67
2021,2,20,Texas,West Virginia,H,82,84
2020,12,16,Texas,Sam Houston St.,H,79,63
2021,1,26,Texas,Oklahoma,H,79,80
2021,1,5,Texas,Iowa St.,H,78,72
2020,12,20,Texas,Oklahoma St.,H,77,74
2021,1,13,Texas,Texas Tech,H,77,79
2021,2,23,Texas,Kansas,H,75,72
2020,12,9,Texas,Texas St.,H,74,53
2021,2,13,Texas,TCU,H,70,55
2021,2,2,Texas,Baylor,H,69,83
2020,12,6,Texas,Villanova,H,64,68
2021,3,13,Texas,Oklahoma St.,N,91,86
2020,11,30,Texas,Davidson,N,78,76
2020,12,2,Texas,North Carolina,N,69,67
2021,3,11,Texas,Texas Tech,N,67,66
2020,12,1,Texas,Indiana,N,66,44
2021,3,20,Texas,Abilene Christian,N,52,53
2020,11,29,Texas A&M,New Orleans,H,82,53
2020,12,6,Texas A&M,UTRGV,H,81,68
2020,12,2,Texas A&M,Tarleton St.,H,73,66
2020,12,21,Texas A&M,Wofford,H,70,52
2020,12,15,Texas A&M,Southeastern La.,H,69,52
2021,1,2,Texas A&M,Auburn,H,68,66
2021,1,26,Texas A&M,LSU,H,66,78
2021,3,3,Texas A&M,Mississippi St.,H,57,63
2021,1,9,Texas A&M,Tennessee,H,54,68
2021,1,16,Texas A&M,Missouri,H,52,68
2021,3,10,Texas A&M,Vanderbilt,N,68,79
2020,12,12,Texas A&M,TCU,N,55,73
2021,2,23,Texas Southern,Mississippi Val.,H,82,45
2021,1,30,Texas Southern,Alabama St.,H,80,73
2021,3,4,Texas Southern,Alcorn,H,80,78
2021,3,6,Texas Southern,Southern U.,H,80,74
2021,2,25,Texas Southern,Ark.-Pine Bluff,H,79,65
2021,2,6,Texas Southern,UTRGV,H,77,75
2021,2,21,Texas Southern,Prairie View,H,75,77
2021,1,16,Texas Southern,Grambling,H,72,78
2021,2,1,Texas Southern,Alabama A&M,H,66,49
2021,3,12,Texas Southern,Jackson St.,N,84,81
2021,3,13,Texas Southern,Prairie View,N,80,61
2021,3,11,Texas Southern,Alcorn,N,78,55
2021,3,20,Texas Southern,Michigan,N,66,82
2021,3,18,Texas Southern,Mount St. Mary's,N,60,52
2021,2,13,Texas St.,UT Arlington,H,79,68
2021,2,6,Texas St.,Little Rock,H,77,67
2021,1,30,Texas St.,Louisiana,H,73,74
2020,12,5,Texas St.,UIW,H,72,64
2021,2,27,Texas St.,ULM,H,61,57
2021,1,29,Texas St.,Louisiana,H,60,62
2021,2,26,Texas St.,ULM,H,58,49
2021,2,5,Texas St.,Little Rock,H,57,47
2020,12,15,Texas St.,A&M-Corpus Christi,H,51,46
2021,3,6,Texas St.,Appalachian St.,N,73,76
2020,12,21,Texas St.,Northern Ariz.,N,70,65
2020,11,25,Texas Tech,Northwestern St.,H,101,58
2020,11,27,Texas Tech,Sam Houston St.,H,84,52
2021,1,5,Texas Tech,Kansas St.,H,82,71
2020,12,6,Texas Tech,Grambling,H,81,40
2021,3,4,Texas Tech,Iowa St.,H,81,54
2020,12,4,Texas Tech,Troy,H,80,46
2020,12,29,Texas Tech,UIW,H,79,51
2021,1,2,Texas Tech,Oklahoma St.,H,77,82
2021,2,9,Texas Tech,West Virginia,H,71,82
2021,3,2,Texas Tech,TCU,H,69,49
2021,2,27,Texas Tech,Texas,H,68,59
2021,1,16,Texas Tech,Baylor,H,60,68
2020,12,17,Texas Tech,Kansas,H,57,58
2021,2,1,Texas Tech,Oklahoma,H,57,52
2020,12,9,Texas Tech,Abilene Christian,H,51,44
2020,12,12,Texas Tech,A&M-Corpus Christi,N,77,57
2021,3,11,Texas Tech,Texas,N,66,67
2021,3,21,Texas Tech,Arkansas,N,66,68
2021,3,19,Texas Tech,Utah St.,N,65,53
2020,11,29,Texas Tech,Houston,N,53,64
2020,12,22,The Citadel,Presbyterian,H,94,82
2021,1,9,The Citadel,Chattanooga,H,92,87
2021,1,13,The Citadel,Furman,H,88,94
2021,2,10,The Citadel,ETSU,H,79,71
2020,12,3,The Citadel,N.C. A&T,H,78,70
2021,1,27,The Citadel,Wofford,H,77,69
2021,2,20,The Citadel,VMI,H,75,74
2021,2,6,The Citadel,Western Caro.,H,74,63
2021,2,3,The Citadel,UNC Greensboro,H,66,85
2021,1,20,The Citadel,Mercer,H,63,83
2021,3,5,The Citadel,Western Caro.,N,100,86
2021,3,6,The Citadel,UNC Greensboro,N,72,80
2021,1,12,Toledo,Eastern Mich.,H,96,63
2021,1,8,Toledo,Ohio,H,95,78
2021,2,2,Toledo,Akron,H,91,76
2021,2,27,Toledo,Western Mich.,H,91,44
2021,1,19,Toledo,Central Mich.,H,89,72
2021,3,5,Toledo,Ball St.,H,89,70
2021,2,16,Toledo,Miami (OH),H,87,75
2021,2,13,Toledo,Bowling Green,H,81,88
2020,12,22,Toledo,Northern Ill.,H,78,55
2021,1,23,Toledo,Kent St.,H,76,74
2020,12,19,Toledo,Valparaiso,H,71,57
2020,12,1,Toledo,Cleveland St.,H,70,61
2020,12,12,Toledo,Kansas City,H,64,57
2021,3,11,Toledo,Ball St.,N,91,89
2020,11,26,Toledo,Oakland,N,80,53
2021,3,12,Toledo,Ohio,N,80,87
2021,3,17,Toledo,Richmond,N,66,76
2020,11,25,Toledo,Bradley,N,59,61
2020,12,26,Towson,Coppin St.,H,78,73
2021,1,19,Towson,UNCW,H,78,74
2021,1,30,Towson,William & Mary,H,74,84
2021,1,31,Towson,William & Mary,H,74,75
2021,1,16,Towson,James Madison,H,72,81
2021,1,18,Towson,UNCW,H,72,69
2021,2,14,Towson,Northeastern,H,68,57
2021,2,13,Towson,Northeastern,H,67,76
2020,11,26,Towson,San Francisco,N,68,79
2020,11,27,Towson,Buffalo,N,65,74
2020,11,25,Towson,Virginia,N,54,89
2021,3,6,Towson,Elon,N,48,69
2020,12,16,Troy,Samford,H,79,71
2021,1,29,Troy,Appalachian St.,H,71,62
2021,2,27,Troy,Coastal Carolina,H,71,76
2021,2,5,Troy,Ga. Southern,H,68,56
2021,1,30,Troy,Appalachian St.,H,65,59
2021,2,6,Troy,Ga. Southern,H,64,79
2021,2,26,Troy,Coastal Carolina,H,59,75
2021,2,13,Troy,South Alabama,H,51,58
2021,3,5,Troy,UT Arlington,N,91,86
2021,3,6,Troy,Coastal Carolina,N,68,86
2020,11,27,Troy,Western Caro.,N,66,64
2020,11,28,Troy,UNCW,N,50,73
2020,12,16,Tulane,Samford,H,79,71
2021,1,29,Tulane,Appalachian St.,H,71,62
2021,2,27,Tulane,Coastal Carolina,H,71,76
2021,2,5,Tulane,Ga. Southern,H,68,56
2021,1,30,Tulane,Appalachian St.,H,65,59
2021,2,6,Tulane,Ga. Southern,H,64,79
2021,2,26,Tulane,Coastal Carolina,H,59,75
2021,2,13,Tulane,South Alabama,H,51,58
2021,3,5,Tulane,UT Arlington,N,91,86
2021,3,6,Tulane,Coastal Carolina,N,68,86
2020,11,27,Tulane,Western Caro.,N,66,64
2020,11,28,Tulane,UNCW,N,50,73
2020,12,18,Tulsa,Northwestern St.,H,82,55
2020,12,4,Tulsa,UT Arlington,H,79,64
2021,2,16,Tulsa,Temple,H,72,66
2021,2,24,Tulsa,Cincinnati,H,69,70
2020,12,15,Tulsa,Wichita St.,H,65,69
2020,12,29,Tulsa,Houston,H,65,64
2021,2,3,Tulsa,SMU,H,63,65
2021,1,17,Tulsa,Memphis,H,58,57
2021,2,6,Tulsa,UCF,H,58,65
2021,2,10,Tulsa,Tulane,H,48,58
2021,3,11,Tulsa,Tulane,N,70,77
2020,11,28,Tulsa,TCU,N,65,70
2020,11,29,Tulsa,South Carolina,N,58,69
2020,11,25,UAB,Alcorn,H,99,50
2020,12,16,UAB,Southern U.,H,88,46
2021,1,23,UAB,Rice,H,86,74
2020,11,28,UAB,Southeastern La.,H,84,59
2021,1,22,UAB,Rice,H,78,68
2020,12,6,UAB,Troy,H,77,55
2021,2,19,UAB,Old Dominion,H,76,69
2021,2,6,UAB,UTEP,H,75,60
2020,12,2,UAB,Kennesaw St.,H,73,48
2021,1,8,UAB,Southern Miss.,H,72,60
2020,12,19,UAB,Chattanooga,H,66,69
2021,1,31,UAB,Middle Tenn.,H,63,52
2021,2,5,UAB,UTEP,H,63,51
2021,1,9,UAB,Southern Miss.,H,62,58
2021,2,20,UAB,Old Dominion,H,58,65
2021,3,11,UAB,Rice,N,73,60
2021,3,12,UAB,Western Ky.,N,60,64
2021,1,30,UC Davis,UC Santa Barbara,H,86,89
2021,2,13,UC Davis,Long Beach St.,H,78,76
2021,3,6,UC Davis,Hawaii,H,74,66
2021,2,12,UC Davis,Long Beach St.,H,68,66
2021,3,5,UC Davis,Hawaii,H,68,73
2021,1,29,UC Davis,UC Santa Barbara,H,51,72
2020,11,25,UC Davis,Nicholls St.,N,93,101
2020,11,28,UC Davis,Idaho St.,N,70,61
2021,3,11,UC Davis,CSU Bakersfield,N,58,56
2021,3,12,UC Davis,UC Santa Barbara,N,55,71
2020,12,19,UC Irvine,San Diego,H,85,53
2021,2,26,UC Irvine,UC San Diego,H,80,55
2020,12,27,UC Irvine,UC Santa Barbara,H,75,56
2021,2,27,UC Irvine,UC San Diego,H,75,64
2020,12,28,UC Irvine,UC Santa Barbara,H,73,69
2021,2,5,UC Irvine,CSU Bakersfield,H,70,53
2021,1,22,UC Irvine,Cal Poly,H,68,49
2021,1,23,UC Irvine,Cal Poly,H,67,44
2021,2,6,UC Irvine,CSU Bakersfield,H,57,62
2021,3,12,UC Irvine,UC Riverside,N,78,61
2020,11,25,UC Irvine,Pepperdine,N,72,86
2021,3,13,UC Irvine,UC Santa Barbara,N,63,79
2021,3,11,UC Irvine,Cal Poly,N,58,51
2021,2,12,UC Riverside,UC Irvine,H,86,65
2021,1,8,UC Riverside,Hawaii,H,83,88
2021,1,31,UC Riverside,UC San Diego,H,71,59
2021,1,9,UC Riverside,Hawaii,H,70,68
2021,1,23,UC Riverside,CSU Bakersfield,H,70,63
2021,2,26,UC Riverside,UC Santa Barbara,H,68,72
2021,2,27,UC Riverside,UC Santa Barbara,H,68,52
2021,2,13,UC Riverside,UC Irvine,H,67,73
2021,1,22,UC Riverside,CSU Bakersfield,H,45,47
2021,3,11,UC Riverside,Hawaii,N,62,52
2021,3,12,UC Riverside,UC Irvine,N,61,78
2020,12,1,UC Riverside,Washington,N,57,42
2021,1,22,UC San Diego,UC Davis,H,89,69
2021,3,5,UC San Diego,Cal St. Fullerton,H,89,85
2021,3,6,UC San Diego,Cal St. Fullerton,H,85,78
2021,2,20,UC San Diego,UC Riverside,H,83,82
2021,2,19,UC San Diego,UC Riverside,H,75,81
2021,1,23,UC San Diego,UC Davis,H,71,78
2021,1,9,UC San Diego,UC Irvine,H,65,79
2021,1,16,UC Santa Barbara,UC San Diego,H,84,53
2021,1,1,UC Santa Barbara,Cal St. Fullerton,H,81,63
2021,2,19,UC Santa Barbara,CSU Bakersfield,H,71,66
2021,3,5,UC Santa Barbara,Cal Poly,H,71,57
2021,3,6,UC Santa Barbara,Cal Poly,H,70,54
2020,12,7,UC Santa Barbara,LMU (CA),H,69,58
2021,1,15,UC Santa Barbara,UC San Diego,H,69,52
2021,1,2,UC Santa Barbara,Cal St. Fullerton,H,65,61
2021,2,20,UC Santa Barbara,CSU Bakersfield,H,63,44
2021,3,11,UC Santa Barbara,Long Beach St.,N,95,87
2021,3,13,UC Santa Barbara,UC Irvine,N,79,63
2021,3,12,UC Santa Barbara,UC Davis,N,71,55
2021,3,20,UC Santa Barbara,Creighton,N,62,63
2021,2,17,UCF,South Fla.,H,81,65
2020,12,22,UCF,Cincinnati,H,75,70
2021,3,2,UCF,Tulsa,H,73,69
2021,1,27,UCF,East Carolina,H,71,64
2021,1,23,UCF,SMU,H,65,78
2020,11,30,UCF,Auburn,H,63,55
2021,2,10,UCF,Wichita St.,H,60,61
2020,12,26,UCF,Houston,H,54,63
2021,2,12,UCF,Tulane,H,53,49
2021,3,11,UCF,East Carolina,N,72,62
2021,3,12,UCF,Memphis,N,62,70
2021,1,14,UCLA,Washington St.,H,91,61
2020,12,9,UCLA,San Diego,H,83,56
2021,1,16,UCLA,Washington,H,81,76
2021,2,20,UCLA,Arizona St.,H,80,79
2020,12,3,UCLA,Seattle U,H,78,52
2020,12,6,UCLA,California,H,76,56
2021,2,18,UCLA,Arizona,H,74,60
2020,12,31,UCLA,Utah,H,72,70
2020,12,11,UCLA,Marquette,H,69,60
2021,1,2,UCLA,Colorado,H,65,62
2021,3,6,UCLA,Southern California,H,63,64
2021,1,30,UCLA,Oregon St.,H,57,52
2020,11,27,UCLA,Pepperdine,N,107,98
2021,4,3,UCLA,Gonzaga,N,90,93
2021,3,28,UCLA,Alabama,N,88,78
2021,3,18,UCLA,Michigan St.,N,86,80
2021,3,11,UCLA,Oregon St.,N,79,83
2021,3,20,UCLA,BYU,N,73,62
2021,1,23,UCLA,Stanford,N,72,73
2020,12,19,UCLA,Ohio St.,N,70,77
2021,3,22,UCLA,Abilene Christian,N,67,47
2021,3,30,UCLA,Michigan,N,51,49
2020,11,25,UConn,Central Conn. St.,H,102,75
2021,3,6,UConn,Georgetown,H,98,82
2020,12,30,UConn,DePaul,H,82,61
2021,2,27,UConn,Marquette,H,80,62
2020,12,20,UConn,Creighton,H,74,76
2021,2,6,UConn,Seton Hall,H,73,80
2021,2,16,UConn,Providence,H,73,61
2021,1,18,UConn,St. John's (NY),H,70,74
2020,11,27,UConn,Hartford,H,69,57
2021,1,26,UConn,Butler,H,63,51
2021,3,11,UConn,DePaul,N,94,60
2020,12,3,UConn,Southern California,N,61,58
2021,3,12,UConn,Creighton,N,56,59
2021,3,20,UConn,Maryland,N,54,63
2020,12,20,UIC,Oakland,H,90,73
2020,11,28,UIC,Central Mich.,H,74,72
2020,12,19,UIC,Oakland,H,74,72
2021,1,15,UIC,Robert Morris,H,67,53
2020,12,1,UIC,Valparaiso,H,66,50
2020,12,13,UIC,Loyola Chicago,H,66,77
2021,1,16,UIC,Robert Morris,H,66,62
